Symbol,Expiry,Strike Price,Call Bid Price,Call Ask Price,Put Bid Price,Put Ask Price
BANKINDIA,28-Oct-25,105,14.5,17.15,0.4,0.65
BANKINDIA,25-Nov-25,105,1.05,0,0.25,0
BANKINDIA,30-Sep-25,107.5,11.2,12,0.15,0.25
BANKINDIA,28-Oct-25,107.5,12.1,14.9,0.35,1.2
BANKINDIA,30-Sep-25,110,9.15,9.35,0.3,0.35
BANKINDIA,28-Oct-25,110,10.4,11.1,1.05,1.15
BANKINDIA,25-Nov-25,110,2.15,0,0.9,0
BANKINDIA,30-Sep-25,112.5,6.9,7.05,0.5,0.6
BANKINDIA,28-Oct-25,112.5,7.85,10.9,1.2,1.95
BANKINDIA,30-Sep-25,115,4.95,5.05,0.95,1
BANKINDIA,28-Oct-25,115,6.8,7.2,2.15,2.35
BANKINDIA,25-Nov-25,115,1.2,17.25,2.1,0
BANKINDIA,30-Sep-25,117.5,3.2,3.3,1.75,1.85
BANKINDIA,28-Oct-25,117.5,5.25,5.65,3.05,3.4
BANKINDIA,30-Sep-25,120,2.05,2.1,3,3.1
BANKINDIA,28-Oct-25,120,4.1,4.25,4.35,4.45
BANKINDIA,25-Nov-25,120,1.65,6.75,0,0
BANKINDIA,30-Sep-25,122.5,1.15,1.25,4.7,4.8
BANKINDIA,28-Oct-25,122.5,2.4,3.55,5.35,6.6
BANKINDIA,30-Sep-25,125,0.7,0.75,6.55,6.8
BANKINDIA,28-Oct-25,125,2.3,2.45,6.95,8.15
BANKINDIA,25-Nov-25,125,1.05,12.25,1.05,0
BANKINDIA,30-Sep-25,127.5,0.4,0.5,8.9,9.1
BANKINDIA,28-Oct-25,127.5,1.25,2.65,6.95,10.65
BANKINDIA,30-Sep-25,130,0.3,0.35,11.2,11.35
BANKINDIA,28-Oct-25,130,1.25,1.45,11.1,12.1
BANKINDIA,25-Nov-25,130,1.15,12.9,1.05,0
BANKINDIA,30-Sep-25,135,0.1,0.2,15.75,16.65
BANKINDIA,28-Oct-25,135,0.5,1.2,13.9,16.85
BANKINDIA,25-Nov-25,135,0,0,1.05,0
BANKINDIA,30-Sep-25,140,0.05,0.1,20.65,21.55
BANKINDIA,28-Oct-25,140,0.25,0.55,19.05,22.95
BANKINDIA,25-Nov-25,140,0,0,3,0
BEL,30-Sep-25,300,0,0,0.05,0.1
BEL,30-Sep-25,310,101.4,104.7,0.05,0.1
BEL,28-Oct-25,310,98.6,112,0.1,0.35
BEL,30-Sep-25,320,91.9,94.45,0.05,0.1
BEL,28-Oct-25,320,89.3,98.95,0.2,0.3
BEL,25-Nov-25,320,0,0,0.45,1
BEL,30-Sep-25,325,0,0,0.05,0.15
BEL,30-Sep-25,330,82.4,83.6,0.1,0.15
BEL,28-Oct-25,330,84.9,91.1,0.3,0.45
BEL,25-Nov-25,330,0,0,0.25,0
BEL,30-Sep-25,335,76.95,79.4,0.1,0.15
BEL,28-Oct-25,335,79.1,86.5,0.2,0.65
BEL,30-Sep-25,340,71.55,74.9,0.1,0.15
BEL,28-Oct-25,340,75.15,81.15,0.45,0.55
BEL,25-Nov-25,340,0,0,0.35,0
BEL,30-Sep-25,345,67,69.8,0.15,0.2
BEL,28-Oct-25,345,69.9,76.85,0.35,0.75
BEL,30-Sep-25,350,62.7,63.75,0.15,0.2
BEL,28-Oct-25,350,64.6,66.7,0.65,0.7
BEL,25-Nov-25,350,0,0,1.05,2.45
BEL,30-Sep-25,355,57.1,59.5,0.2,0.25
BEL,28-Oct-25,355,60.5,64.15,0.65,0.9
BEL,30-Sep-25,360,53.15,53.8,0.2,0.25
BEL,28-Oct-25,360,55.75,57.05,0.95,1
BEL,25-Nov-25,360,0,0,1.45,0
BEL,30-Sep-25,365,48,48.85,0.3,0.35
BEL,28-Oct-25,365,50.2,56.6,0.9,1.35
BEL,30-Sep-25,370,43.3,43.85,0.35,0.4
BEL,28-Oct-25,370,45.95,47.6,1.5,1.6
BEL,25-Nov-25,370,0,0,2.8,3.15
BEL,30-Sep-25,375,38.35,38.85,0.45,0.5
BEL,28-Oct-25,375,41.1,47.45,1.8,2
BEL,30-Sep-25,380,33.75,34,0.6,0.65
BEL,28-Oct-25,380,37.55,38.2,2.35,2.45
BEL,25-Nov-25,380,25,0,3.9,4.2
BEL,30-Sep-25,385,29,29.25,0.85,0.9
BEL,28-Oct-25,385,33.15,34.05,3,3.15
BEL,30-Sep-25,390,24.35,24.55,1.15,1.2
BEL,28-Oct-25,390,29,29.8,3.85,3.95
BEL,25-Nov-25,390,18.1,0,5.7,6.55
BEL,30-Sep-25,395,19.95,20.15,1.7,1.75
BEL,28-Oct-25,395,25.1,25.85,4.9,5.1
BEL,30-Sep-25,400,15.85,16,2.55,2.65
BEL,28-Oct-25,400,21.9,22.25,6.35,6.45
BEL,25-Nov-25,400,25.85,26.7,8.6,9.15
BEL,30-Sep-25,405,12.3,12.4,3.95,4
BEL,28-Oct-25,405,18.5,19,8,8.2
BEL,30-Sep-25,410,9.25,9.3,5.85,5.95
BEL,28-Oct-25,410,15.85,16.1,10.1,10.3
BEL,25-Nov-25,410,19.75,21.45,12.15,13.8
BEL,30-Sep-25,415,6.8,6.85,8.35,8.45
BEL,28-Oct-25,415,13.3,13.55,12.35,12.75
BEL,30-Sep-25,420,4.8,4.85,11.35,11.45
BEL,28-Oct-25,420,11.15,11.3,15.15,15.4
BEL,25-Nov-25,420,15.45,16.15,14.2,0
BEL,30-Sep-25,425,3.25,3.3,14.8,14.95
BEL,28-Oct-25,425,9.15,9.35,16.8,20.25
BEL,30-Sep-25,430,2.2,2.3,18.75,18.95
BEL,28-Oct-25,430,7.45,7.65,21.25,22
BEL,25-Nov-25,430,7.5,0,18.15,30
BEL,30-Sep-25,435,1.55,1.6,23,23.25
BEL,28-Oct-25,435,5.9,6.75,21.65,27.95
BEL,30-Sep-25,440,1.1,1.15,27.55,27.9
BEL,28-Oct-25,440,4.95,5.05,28.75,29.2
BEL,25-Nov-25,440,8.15,8.85,0,0
BEL,30-Sep-25,445,0.75,0.8,32.15,32.85
BEL,28-Oct-25,445,3.55,4.7,28.45,35.7
BEL,30-Sep-25,450,0.55,0.6,37,37.2
BEL,28-Oct-25,450,3.3,3.4,36.45,37.9
BEL,30-Sep-25,460,0.3,0.35,45.55,48.15
BEL,28-Oct-25,460,2.15,2.25,41.45,48.2
BEL,25-Nov-25,460,3,17.45,0,0
BEL,30-Sep-25,480,0.15,0.2,0,0
BEL,30-Sep-25,500,0.1,0.15,0,0
BHARTIARTL,30-Sep-25,1600,344.9,354.1,0.2,0.3
BHARTIARTL,28-Oct-25,1600,331.5,421.7,0.2,5.05
BHARTIARTL,30-Sep-25,1640,304.25,316.1,0.25,0.35
BHARTIARTL,28-Oct-25,1640,291.55,385.4,0.3,4.45
BHARTIARTL,30-Sep-25,1680,264.65,276.45,0.3,0.4
BHARTIARTL,28-Oct-25,1680,272,314.1,0.3,5.65
BHARTIARTL,25-Nov-25,1680,0,0,0.05,0
BHARTIARTL,30-Sep-25,1700,244.85,256.6,0.3,0.4
BHARTIARTL,28-Oct-25,1700,249.45,285.55,0.3,3.55
BHARTIARTL,30-Sep-25,1720,225.25,236.9,0.35,0.45
BHARTIARTL,28-Oct-25,1720,231.35,265.95,0.5,3.95
BHARTIARTL,25-Nov-25,1720,0,0,0.05,0
BHARTIARTL,30-Sep-25,1740,205.35,215.35,0.4,0.5
BHARTIARTL,28-Oct-25,1740,212.45,243.4,1.65,2.3
BHARTIARTL,30-Sep-25,1760,185.3,195.75,0.6,0.65
BHARTIARTL,28-Oct-25,1760,194.75,227.7,2.2,4.2
BHARTIARTL,25-Nov-25,1760,0,0,0.15,0
BHARTIARTL,30-Sep-25,1780,166.1,176.9,0.75,0.8
BHARTIARTL,28-Oct-25,1780,174.9,211.35,3,4.55
BHARTIARTL,30-Sep-25,1800,150.25,151.4,0.95,1.05
BHARTIARTL,28-Oct-25,1800,158.35,168.5,4.15,4.5
BHARTIARTL,30-Sep-25,1820,128.65,134.25,1.15,1.25
BHARTIARTL,28-Oct-25,1820,138.8,156.3,4.1,7.7
BHARTIARTL,30-Sep-25,1840,111.05,114.7,1.5,1.55
BHARTIARTL,28-Oct-25,1840,123.35,132.7,7.4,7.8
BHARTIARTL,30-Sep-25,1860,92.5,93.45,2.2,2.25
BHARTIARTL,28-Oct-25,1860,104.55,115,10,10.4
BHARTIARTL,30-Sep-25,1880,73.65,74.3,3.6,3.7
BHARTIARTL,28-Oct-25,1880,87,100.4,13.5,14.1
BHARTIARTL,25-Nov-25,1880,0,0,0,0
BHARTIARTL,30-Sep-25,1900,56.4,56.75,6.1,6.15
BHARTIARTL,28-Oct-25,1900,78.8,80.55,18.1,18.7
BHARTIARTL,30-Sep-25,1920,40.9,41.2,10.55,10.7
BHARTIARTL,28-Oct-25,1920,63.6,68.45,0,32.85
BHARTIARTL,25-Nov-25,1920,0,0,0,70
BHARTIARTL,30-Sep-25,1940,28.15,28.3,17.5,17.65
BHARTIARTL,28-Oct-25,1940,52.85,53.95,31.45,32.45
BHARTIARTL,30-Sep-25,1960,18.1,18.25,27.45,27.7
BHARTIARTL,28-Oct-25,1960,42.45,43.15,34.55,47.8
BHARTIARTL,30-Sep-25,1980,11.15,11.2,39.95,40.35
BHARTIARTL,28-Oct-25,1980,33.15,34.25,47.55,60
BHARTIARTL,30-Sep-25,2000,6.6,6.7,55.8,56.25
BHARTIARTL,28-Oct-25,2000,25.7,26.3,63.4,64.65
BHARTIARTL,25-Nov-25,2000,39.8,0,0,0
BHARTIARTL,30-Sep-25,2020,3.85,3.95,72.2,73.15
BHARTIARTL,28-Oct-25,2020,13.5,21.75,69.55,83.95
BHARTIARTL,30-Sep-25,2040,2.35,2.4,90.9,91.95
BHARTIARTL,28-Oct-25,2040,14.6,15.3,84.25,101.4
BHARTIARTL,30-Sep-25,2060,1.5,1.6,106.05,112.55
BHARTIARTL,28-Oct-25,2060,9.15,13.95,94.2,119.25
BHARTIARTL,30-Sep-25,2080,1.05,1.15,125,134.55
BHARTIARTL,28-Oct-25,2080,6.25,10.7,112.85,135.85
BHARTIARTL,30-Sep-25,2100,0.8,0.85,148.85,149.55
BHARTIARTL,28-Oct-25,2100,6.55,6.8,129.05,151.85
BHARTIARTL,30-Sep-25,2120,0.6,0.65,163.85,174.9
BHARTIARTL,28-Oct-25,2120,3,6.6,149.2,174.7
BHARTIARTL,30-Sep-25,2160,0.4,0.5,203.05,214.9
BHARTIARTL,28-Oct-25,2160,0.9,4,169.25,211.25
BHARTIARTL,30-Sep-25,2200,0.35,0.45,243.35,254.95
BHARTIARTL,28-Oct-25,2200,1.75,3.35,209.3,247.4
BDL,30-Sep-25,1100,521.9,536.85,0,1.3
BDL,28-Oct-25,1100,528,562.5,0.35,5.5
BDL,30-Sep-25,1200,423.6,435.95,0.45,0.55
BDL,28-Oct-25,1200,429.35,449.35,1.1,6.65
BDL,30-Sep-25,1250,373.35,387.6,0.55,0.65
BDL,28-Oct-25,1250,380.8,411.45,2.3,3.75
BDL,30-Sep-25,1300,323.65,337.8,0.8,0.85
BDL,28-Oct-25,1300,332.25,363.15,3.55,4.8
BDL,30-Sep-25,1350,275.4,287.85,1.4,1.5
BDL,28-Oct-25,1350,284.7,317.9,5.55,6.75
BDL,30-Sep-25,1400,231.4,235.15,2.1,2.2
BDL,28-Oct-25,1400,237.65,266,8.9,9.15
BDL,25-Nov-25,1400,0,0,0,60
BDL,30-Sep-25,1450,182.8,185.7,3.15,3.25
BDL,28-Oct-25,1450,195.15,214.05,13.25,14.4
BDL,30-Sep-25,1500,135.9,137.9,5.6,5.7
BDL,28-Oct-25,1500,156.1,162.9,21.05,22.75
BDL,30-Sep-25,1550,93.3,94.15,11.8,12.05
BDL,28-Oct-25,1550,119.75,124.45,33,35.05
BDL,30-Sep-25,1600,58.2,58.8,26.6,27.05
BDL,28-Oct-25,1600,90.35,91.85,51,52.7
BDL,30-Sep-25,1650,34.15,34.3,52,52.55
BDL,28-Oct-25,1650,65,66.9,67.1,80.8
BDL,30-Sep-25,1700,18.65,19,86.05,87.85
BDL,28-Oct-25,1700,46.05,47.2,103.55,110.3
BDL,25-Nov-25,1700,0,111,0,0
BDL,30-Sep-25,1750,9.85,10.1,123.6,131.55
BDL,28-Oct-25,1750,27.9,45.5,0,161.3
BDL,30-Sep-25,1800,5.15,5.35,171.5,173.75
BDL,28-Oct-25,1800,21.5,22.65,177.4,186.05
BDL,25-Nov-25,1800,0,89.25,0,0
BDL,30-Sep-25,1900,1.55,1.65,267.35,270.8
BDL,28-Oct-25,1900,10.2,10.95,252.5,279.95
BHARATFORG,30-Sep-25,920,346.6,356.5,0.05,0.35
BHARATFORG,28-Oct-25,920,335.25,380.55,0.3,3.35
BHARATFORG,30-Sep-25,960,306.4,316.25,0.2,0.35
BHARATFORG,28-Oct-25,960,297.85,336.2,0.95,1.7
BHARATFORG,25-Nov-25,960,0,0,0.05,0
BHARATFORG,30-Sep-25,980,286.85,297.95,0.3,0.65
BHARATFORG,28-Oct-25,980,291.15,315.8,0.55,3.5
BHARATFORG,30-Sep-25,1000,266.55,276.85,0.35,0.45
BHARATFORG,28-Oct-25,1000,270.65,293.9,1.5,2
BHARATFORG,25-Nov-25,1000,0,0,0.1,0
BHARATFORG,30-Sep-25,1020,246.85,257.1,0.45,0.5
BHARATFORG,28-Oct-25,1020,250.6,275.4,1.8,2.35
BHARATFORG,30-Sep-25,1040,226.75,236.75,0.5,0.55
BHARATFORG,28-Oct-25,1040,231.45,259.15,0.7,7.15
BHARATFORG,25-Nov-25,1040,0,0,0.05,0
BHARATFORG,30-Sep-25,1060,206.9,216.9,0.6,0.65
BHARATFORG,28-Oct-25,1060,210.55,239.75,0.85,7.8
BHARATFORG,30-Sep-25,1080,187.1,197.1,0.7,0.75
BHARATFORG,28-Oct-25,1080,192.1,216.55,2.25,4.7
BHARATFORG,25-Nov-25,1080,0,0,0.05,0
BHARATFORG,30-Sep-25,1100,169.1,175.55,0.85,0.9
BHARATFORG,28-Oct-25,1100,175.8,202.35,4.05,4.65
BHARATFORG,30-Sep-25,1120,150,154.95,1.1,1.2
BHARATFORG,28-Oct-25,1120,156.6,178.55,4.6,6.95
BHARATFORG,30-Sep-25,1140,130.45,137.2,1.5,1.6
BHARATFORG,28-Oct-25,1140,136.75,157.5,5.15,7.95
BHARATFORG,30-Sep-25,1160,113.8,115.45,1.85,1.95
BHARATFORG,28-Oct-25,1160,118.6,139.85,7.35,14.75
BHARATFORG,30-Sep-25,1180,94.35,95.9,2.7,2.8
BHARATFORG,28-Oct-25,1180,102.55,120.5,10.25,17
BHARATFORG,30-Sep-25,1200,76.3,77.4,4.1,4.2
BHARATFORG,28-Oct-25,1200,90.4,97.75,16.1,16.75
BHARATFORG,30-Sep-25,1220,58.95,59.75,6.65,6.85
BHARATFORG,28-Oct-25,1220,71.4,84.35,19.4,23.9
BHARATFORG,30-Sep-25,1240,44.15,44.65,11.45,11.6
BHARATFORG,28-Oct-25,1240,63.45,68.45,27.85,29.85
BHARATFORG,30-Sep-25,1260,31.45,31.65,18.65,18.95
BHARATFORG,28-Oct-25,1260,47.1,58.1,32.75,39.85
BHARATFORG,30-Sep-25,1280,21.45,21.75,28.5,28.85
BHARATFORG,28-Oct-25,1280,42,50.55,41.25,50.05
BHARATFORG,30-Sep-25,1300,14.05,14.3,41.15,41.7
BHARATFORG,28-Oct-25,1300,32.9,34.25,52.1,58.5
BHARATFORG,30-Sep-25,1320,9.05,9.25,55.75,56.55
BHARATFORG,28-Oct-25,1320,23.2,30.85,57.45,78.9
BHARATFORG,30-Sep-25,1340,5.7,5.85,68.35,75.6
BHARATFORG,28-Oct-25,1340,20.25,22.05,67.9,88.25
BHARATFORG,30-Sep-25,1360,3.7,3.85,90,91.25
BHARATFORG,28-Oct-25,1360,14.85,21.05,83.75,110.75
BHARATFORG,30-Sep-25,1380,2.5,2.6,105.35,113.6
BHARATFORG,28-Oct-25,1380,9.5,15.25,99.6,122.35
BHARATFORG,30-Sep-25,1400,1.75,1.85,127.85,129.2
BHARATFORG,28-Oct-25,1400,5.8,13.55,115.3,140.95
BHARATFORG,30-Sep-25,1440,0.9,1.05,163.6,174.55
BHARATFORG,28-Oct-25,1440,1.2,11.2,151.35,177.75
BHARATFORG,30-Sep-25,1480,0.25,1,203,212.7
BHARATFORG,28-Oct-25,1480,0.2,9.75,191.05,216.85
BIOCON,30-Sep-25,300,59.1,61.55,0.1,0.2
BIOCON,28-Oct-25,300,60.95,69.15,0.1,1.45
BIOCON,30-Sep-25,310,49.4,51.55,0.15,0.4
BIOCON,28-Oct-25,310,50.65,60.75,0.15,3.05
BIOCON,30-Sep-25,315,44.45,46.7,0.2,0.4
BIOCON,28-Oct-25,315,46.2,55.7,0.25,2.95
BIOCON,30-Sep-25,320,39.35,41.95,0.35,0.4
BIOCON,28-Oct-25,320,41.95,49.25,1.25,1.5
BIOCON,30-Sep-25,325,35.4,36.95,0.45,0.55
BIOCON,28-Oct-25,325,37.15,45.3,1.2,2.55
BIOCON,30-Sep-25,330,30.65,31.5,0.65,0.75
BIOCON,28-Oct-25,330,32.8,37.85,1.8,2.6
BIOCON,25-Nov-25,330,0,0,2.55,0
BIOCON,30-Sep-25,335,25.2,27.25,0.95,1
BIOCON,28-Oct-25,335,28.3,33.8,2.15,4.2
BIOCON,30-Sep-25,340,20.7,22.9,1.4,1.5
BIOCON,28-Oct-25,340,25.05,30.1,4.1,4.25
BIOCON,25-Nov-25,340,0,0,4.95,0
BIOCON,30-Sep-25,345,17.35,18.25,2.2,2.3
BIOCON,28-Oct-25,345,21.3,27.1,5.4,5.7
BIOCON,30-Sep-25,350,13.7,14,3.25,3.35
BIOCON,28-Oct-25,350,17.85,24.05,6.95,7.15
BIOCON,25-Nov-25,350,0,0,7.65,0
BIOCON,30-Sep-25,355,10.2,10.5,4.9,5.05
BIOCON,28-Oct-25,355,14.95,18.6,8.7,9.45
BIOCON,30-Sep-25,360,7.45,7.6,7,7.15
BIOCON,28-Oct-25,360,13.45,13.95,10.95,11.3
BIOCON,25-Nov-25,360,0,0,10.35,0
BIOCON,30-Sep-25,365,5.2,5.3,9.8,10
BIOCON,28-Oct-25,365,10.85,11.7,12.2,14.95
BIOCON,30-Sep-25,370,3.6,3.7,13,13.25
BIOCON,28-Oct-25,370,9.25,9.4,16.2,17.55
BIOCON,30-Sep-25,375,2.35,2.45,16.3,17.25
BIOCON,28-Oct-25,375,7.35,7.7,16.65,20.9
BIOCON,30-Sep-25,380,1.55,1.6,20.75,21.4
BIOCON,28-Oct-25,380,5.75,6.3,22.25,25.05
BIOCON,30-Sep-25,385,1,1.1,25.1,25.95
BIOCON,28-Oct-25,385,4.4,5.55,19.45,29.15
BIOCON,30-Sep-25,390,0.7,0.75,29.8,30.5
BIOCON,28-Oct-25,390,3.7,3.95,27.75,32.55
BIOCON,25-Nov-25,390,5.3,0,0,0
BIOCON,30-Sep-25,395,0.45,0.55,33.8,36.1
BIOCON,28-Oct-25,395,1.65,3.75,28.8,37
BIOCON,30-Sep-25,400,0.35,0.4,38.55,40.85
BIOCON,28-Oct-25,400,2.4,2.5,38.5,40.35
BIOCON,25-Nov-25,400,0.1,17.5,0,0
BIOCON,30-Sep-25,405,0.25,0.45,0,0
BIOCON,30-Sep-25,410,0.2,0.25,48.55,50.95
BIOCON,28-Oct-25,410,1.25,2.25,42.1,50.65
BIOCON,25-Nov-25,410,0.05,0,0,0
BIOCON,30-Sep-25,420,0.15,0.2,58.5,60.85
BIOCON,28-Oct-25,420,0,2.1,52.25,60.8
BIOCON,30-Sep-25,430,0.05,0.15,68.35,70.85
BHEL,30-Sep-25,170,63.1,64.55,0,0.1
BHEL,28-Oct-25,170,64,70.5,0.05,1.7
BHEL,30-Sep-25,180,53,54.65,0.1,0.15
BHEL,28-Oct-25,180,54.1,60.65,0.05,1.6
BHEL,25-Nov-25,180,0,0,0.1,0
BHEL,30-Sep-25,185,48.2,49.8,0.1,0.15
BHEL,28-Oct-25,185,49.15,55.1,0.1,1.6
BHEL,30-Sep-25,190,43.25,44.9,0.15,0.2
BHEL,28-Oct-25,190,44.2,50.05,0.1,1.65
BHEL,25-Nov-25,190,0,0,0.05,0
BHEL,30-Sep-25,195,38.35,39.9,0.15,0.25
BHEL,28-Oct-25,195,39.4,45.15,0.25,1.7
BHEL,30-Sep-25,200,33.85,34.25,0.2,0.25
BHEL,28-Oct-25,200,34.85,36.85,0.65,0.75
BHEL,25-Nov-25,200,0,0,0.9,0
BHEL,30-Sep-25,205,28.5,30.05,0.3,0.35
BHEL,28-Oct-25,205,29.9,33.6,0.65,1.5
BHEL,30-Sep-25,210,24.15,24.35,0.4,0.45
BHEL,28-Oct-25,210,26.15,27.2,1.5,1.6
BHEL,25-Nov-25,210,0,0,2.3,4.55
BHEL,30-Sep-25,215,19.45,19.7,0.6,0.7
BHEL,28-Oct-25,215,22.25,23.25,2.2,2.3
BHEL,30-Sep-25,220,14.85,15,1.05,1.1
BHEL,28-Oct-25,220,17.9,18.85,3.2,3.3
BHEL,25-Nov-25,220,0,0,4.7,6.6
BHEL,30-Sep-25,225,10.8,10.9,1.85,1.9
BHEL,28-Oct-25,225,14.45,15.15,4.5,4.7
BHEL,30-Sep-25,230,7.25,7.35,3.3,3.4
BHEL,28-Oct-25,230,11.65,11.95,6.35,6.5
BHEL,25-Nov-25,230,4,16.4,7.95,0
BHEL,30-Sep-25,235,4.6,4.65,5.55,5.65
BHEL,28-Oct-25,235,9,9.2,8.6,8.9
BHEL,30-Sep-25,240,2.65,2.75,8.7,8.85
BHEL,28-Oct-25,240,6.9,7.05,11.35,11.7
BHEL,25-Nov-25,240,9.9,11,0,0
BHEL,30-Sep-25,245,1.55,1.6,12.45,12.6
BHEL,28-Oct-25,245,5.05,5.4,12.4,15
BHEL,30-Sep-25,250,0.9,0.95,16.9,17.05
BHEL,28-Oct-25,250,3.8,3.95,17.95,18.85
BHEL,25-Nov-25,250,4.7,0,0,0
BHEL,30-Sep-25,255,0.55,0.6,21.4,21.6
BHEL,28-Oct-25,255,2.6,3.1,19.85,23.6
BHEL,30-Sep-25,260,0.35,0.4,26.25,26.5
BHEL,28-Oct-25,260,2.05,2.15,25.95,26.75
BHEL,25-Nov-25,260,1,0,0,0
BHEL,30-Sep-25,265,0.25,0.3,30.45,32
BHEL,30-Sep-25,270,0.15,0.2,35.9,36.35
BHEL,28-Oct-25,270,1.15,2.05,35.1,37.1
BHEL,30-Sep-25,275,0.1,0.15,40.15,41.8
BHEL,30-Sep-25,280,0.1,0.15,45.2,46.9
BHEL,25-Nov-25,280,0.05,5,0,0
BHEL,30-Sep-25,290,0,0,55.05,56.8
BOSCHLTD,30-Sep-25,28000,0,0,0.4,7.15
BOSCHLTD,30-Sep-25,33000,6834.4,7122.8,1.65,19.55
BOSCHLTD,30-Sep-25,34000,0,0,7,21
BOSCHLTD,30-Sep-25,34250,0,0,5.2,0
BOSCHLTD,30-Sep-25,34750,0,0,8.2,0
BOSCHLTD,30-Sep-25,35000,4850.65,5141.9,15.05,30
BOSCHLTD,28-Oct-25,35000,3771.05,6372.85,0,0
BOSCHLTD,25-Nov-25,35000,0,6000,0,0
BOSCHLTD,30-Sep-25,35250,0,0,13.15,0
BOSCHLTD,30-Sep-25,35500,4355.65,4661.75,15.95,0
BOSCHLTD,28-Oct-25,35500,3367.8,6387.6,0,0
BOSCHLTD,30-Sep-25,36000,3870.75,4190.65,20.55,44.85
BOSCHLTD,28-Oct-25,36000,3659.5,6033.9,135,200
BOSCHLTD,30-Sep-25,36250,3614.65,3934.7,24.4,0
BOSCHLTD,30-Sep-25,36500,3385.95,3685.35,25.05,80
BOSCHLTD,28-Oct-25,36500,3559.45,5561.15,0,0
BOSCHLTD,30-Sep-25,36750,3135.55,3449.35,34.25,58.1
BOSCHLTD,28-Oct-25,36750,3311.55,5322,0,0
BOSCHLTD,30-Sep-25,37000,2908.6,3185.7,51.95,54.75
BOSCHLTD,28-Oct-25,37000,3063.6,5046.1,85,0
BOSCHLTD,30-Sep-25,37250,2674.85,2966.95,32.5,106.65
BOSCHLTD,28-Oct-25,37250,2898.85,4777.3,0,0
BOSCHLTD,30-Sep-25,37500,2435.45,2698.35,64.55,79.95
BOSCHLTD,28-Oct-25,37500,2650.9,4517.7,0,0
BOSCHLTD,30-Sep-25,37750,2191.5,2482.55,3.4,114
BOSCHLTD,28-Oct-25,37750,2402.95,4263.1,0,0
BOSCHLTD,30-Sep-25,38000,2072,2152.8,110.45,115
BOSCHLTD,28-Oct-25,38000,2147,0,277.15,0
BOSCHLTD,30-Sep-25,38250,1761.75,1985.35,135.2,151.45
BOSCHLTD,28-Oct-25,38250,1907.1,0,0,0
BOSCHLTD,30-Sep-25,38500,1574,1791.45,169.5,181.15
BOSCHLTD,28-Oct-25,38500,1659.2,3781.1,0,0
BOSCHLTD,30-Sep-25,38750,1368.55,1596.25,207.7,231.8
BOSCHLTD,28-Oct-25,38750,1411.25,3324.65,0,1504.05
BOSCHLTD,30-Sep-25,39000,1247.25,1313.1,269.65,277.8
BOSCHLTD,28-Oct-25,39000,1214.75,2794.3,383.1,1399.95
BOSCHLTD,25-Nov-25,39000,0,0,761.15,0
BOSCHLTD,30-Sep-25,39250,1040.35,1155.15,274.75,434.65
BOSCHLTD,28-Oct-25,39250,1185.2,2907.4,0,1501.7
BOSCHLTD,30-Sep-25,39500,908.1,969.45,420.1,453.2
BOSCHLTD,28-Oct-25,39500,1185.15,2537.4,721.95,1501.85
BOSCHLTD,30-Sep-25,39750,775.2,819.55,520.65,562.9
BOSCHLTD,28-Oct-25,39750,1165.8,2076.6,0,1500.65
BOSCHLTD,30-Sep-25,40000,668.75,685.55,657.75,668
BOSCHLTD,28-Oct-25,40000,1272.1,1463.95,975.3,1352.6
BOSCHLTD,30-Sep-25,40250,554.4,595.4,766.6,845.2
BOSCHLTD,28-Oct-25,40250,834.85,1429.05,0,1635.6
BOSCHLTD,30-Sep-25,40500,473.95,488,941.95,998.85
BOSCHLTD,28-Oct-25,40500,823.65,2268.6,1221.6,2032.1
BOSCHLTD,30-Sep-25,40750,393.15,415.05,1052.65,1263.65
BOSCHLTD,28-Oct-25,40750,824.75,0,1129.3,2086
BOSCHLTD,30-Sep-25,41000,331.25,343.95,1286.95,1357.1
BOSCHLTD,28-Oct-25,41000,887.25,998.35,1216.65,1889.55
BOSCHLTD,30-Sep-25,41250,271.55,291,1417.55,1597.35
BOSCHLTD,28-Oct-25,41250,610.75,1448.4,0,2741.15
BOSCHLTD,30-Sep-25,41500,230.05,239.2,1688.6,1736.25
BOSCHLTD,28-Oct-25,41500,533.1,1765.05,0,2828.45
BOSCHLTD,30-Sep-25,41750,186.1,202.8,1784.9,2002.9
BOSCHLTD,28-Oct-25,41750,478.15,0,0,2687.75
BOSCHLTD,30-Sep-25,42000,155.9,162.45,2101.8,2191.6
BOSCHLTD,28-Oct-25,42000,425,0,1600.55,2937.95
BOSCHLTD,30-Sep-25,42250,127.2,138.4,2225.85,2504.6
BOSCHLTD,28-Oct-25,42250,347.9,0,1704.7,3185.85
BOSCHLTD,30-Sep-25,42500,105.25,114.7,2457.1,2752.3
BOSCHLTD,28-Oct-25,42500,290.95,0,1811.85,3433.8
BOSCHLTD,30-Sep-25,42750,86.5,106.15,2691.75,2965.2
BOSCHLTD,28-Oct-25,42750,279.95,0,1923,3681.7
BOSCHLTD,30-Sep-25,43000,75.35,79.45,2924.4,3200.45
BOSCHLTD,28-Oct-25,43000,201,800,2109.2,3736.55
BOSCHLTD,30-Sep-25,43250,57.55,79.8,3152.1,3434.25
BOSCHLTD,28-Oct-25,43250,128.65,0,2297.25,3988.3
